time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/clip_fraction,train/clip_range,train/learning_rate,train/value_loss,train/n_updates,rollout/ep_rew_mean,train/entropy_loss,rollout/ep_len_mean,train/policy_gradient_loss,train/explained_variance,train/std,train/loss,train/approx_kl
5642,62,352256,688,0.213671875,0.2,0.0002,3.84612907320261,6870,362.75207873000005,-3.836288923025131,974.96,0.017609251546673477,0.9888178817927837,0.8791084289550781,0.44003793597221375,0.042105082
5650,62,352768,689,0.2205078125,0.2,0.0002,22.5070556640625,6880,360.76968049000004,-3.83815792798996,974.96,0.005653993203304708,0.9362528100609779,0.8789800405502319,5.114079475402832,0.01542059
5658,62,353280,690,0.345703125,0.2,0.0002,11.67684826850891,6890,360.76968049000004,-3.837064242362976,974.96,0.020773393963463605,0.9375683628022671,0.8793144226074219,0.749325692653656,0.041767314
5666,62,353792,691,0.3650390625,0.2,0.0002,2.385274475440383,6900,355.96686689999996,-3.8363384127616884,974.96,-0.0010170259047299623,0.09460508823394775,0.8772501945495605,0.061865925788879395,0.042125225
5674,62,354304,692,0.4291015625,0.2,0.0002,9.336179637908936,6910,355.96686689999996,-3.8273656606674193,974.96,0.01924805692397058,0.9651566594839096,0.8759791254997253,0.8213837742805481,0.030025614
5682,62,354816,693,0.375390625,0.2,0.0002,0.8226433373987675,6920,353.14876369999996,-3.823946875333786,974.96,-0.002188838995061815,0.4215191602706909,0.873959481716156,0.024070534855127335,0.04778806
5690,62,355328,694,0.6083984375,0.2,0.0002,26.812549549341202,6930,353.14876369999996,-3.8130846321582794,974.96,0.08252771999686956,0.933182530105114,0.8729954957962036,1.8327327966690063,0.25069672
5698,62,355840,695,0.3544921875,0.2,0.0002,14.793295687437057,6940,351.0017483699999,-3.813586473464966,974.96,0.023349732090719045,0.924227774143219,0.8733202815055847,1.6636887788772583,0.030900331
5706,62,356352,696,0.219921875,0.2,0.0002,7.199023953080177,6950,351.0017483699999,-3.8142830610275267,974.96,0.0016673736041411757,0.9869055990129709,0.8733005523681641,0.9456637501716614,0.01259303
5714,62,356864,697,0.4298828125,0.2,0.0002,5.489226201176644,6960,349.88267378000006,-3.8148412227630617,974.96,0.004036083002574742,0.9654996655881405,0.8737235069274902,0.6575537919998169,0.044524066
5722,62,357376,698,0.223046875,0.2,0.0002,8.689175760746002,6970,349.88267378000006,-3.8162058889865875,974.96,0.008236326603218913,0.9872894855216146,0.8737377524375916,2.0888471603393555,0.022580829
5731,62,357888,699,0.2591796875,0.2,0.0002,11.112950998544694,6980,351.24464514,-3.8159776628017426,974.96,0.007606486405711621,0.9505807273089886,0.8736431002616882,1.5555371046066284,0.034067523
5739,62,358400,700,0.3556640625,0.2,0.0002,4.88040107190609,6990,351.24464514,-3.8165095806121827,974.96,0.021934687183238565,0.9940405264496803,0.873805046081543,0.7870525121688843,0.051062454
5747,62,358912,701,0.4111328125,0.2,0.0002,20.935827440023424,7000,349.53475333999995,-3.816850173473358,974.96,0.01700580255128443,0.9710844233632088,0.8735031485557556,2.2591779232025146,0.04433813
5755,62,359424,702,0.3138671875,0.2,0.0002,14.39998619556427,7010,349.53475333999995,-3.8154546916484833,974.96,0.00942255388945341,0.9875078601762652,0.8732125163078308,2.0780649185180664,0.025001485
5763,62,359936,703,0.43125,0.2,0.0002,27.112463331222536,7020,354.37016150000005,-3.813445895910263,976.8,0.017755363788455724,0.9655238687992096,0.8722617626190186,6.9073805809021,0.081166826
5771,62,360448,704,0.28671875,0.2,0.0002,40.54850809574127,7030,354.37016150000005,-3.8107716739177704,976.8,0.0039662410039454695,0.9461605027318001,0.8720609545707703,4.9294257164001465,0.10273731
5780,62,360960,705,0.3458984375,0.2,0.0002,0.15226909397169947,7040,349.74547684,-3.8083791851997377,976.8,-0.022647564066573977,-3.5770020484924316,0.8709148168563843,-0.021838216111063957,0.030646944
5788,62,361472,706,0.4513671875,0.2,0.0002,10.398614746332168,7050,349.74547684,-3.8045247316360475,976.8,0.016226448165252805,0.9619307592511177,0.8709357976913452,2.2324960231781006,0.09797356
5796,62,361984,707,0.3779296875,0.2,0.0002,1.0961393058300017,7060,347.08218998000007,-3.803654509782791,976.8,-0.012528515909798444,-0.7412739992141724,0.8695060610771179,0.16749149560928345,0.075573765
5804,62,362496,708,0.7298828125,0.2,0.0002,28.224846947193146,7070,347.08218998000007,-3.8000809788703918,976.8,0.10847463137470185,0.7181491255760193,0.8697776794433594,2.0079565048217773,1.4946476
5812,62,363008,709,0.4662109375,0.2,0.0002,2.822944442927837,7080,340.23122695,-3.8045974135398866,976.8,0.009084743401035666,0.033109068870544434,0.8722978830337524,0.41069820523262024,0.069853924
5819,62,363520,710,0.5361328125,0.2,0.0002,20.606154882907866,7090,340.23122695,-3.8130047976970673,976.8,0.07096653901971876,0.865526095032692,0.8735703825950623,2.2989249229431152,0.08855676
5828,62,364032,711,0.2697265625,0.2,0.0002,0.25524656046181915,7100,338.60278293000005,-3.8158088445663454,976.8,0.001317817624658346,-1.3939099311828613,0.874660849571228,0.032859787344932556,0.02295324
5836,62,364544,712,0.5091796875,0.2,0.0002,6.4996325194835665,7110,338.60278293000005,-3.8177547454833984,976.8,0.03658300810493529,0.9636616297066212,0.8746735453605652,1.3346372842788696,0.09752949
5844,62,365056,713,0.421484375,0.2,0.0002,3.534865488111973,7120,337.10880849,-3.819484567642212,976.8,0.008111435687169433,0.6261289715766907,0.8761905431747437,0.3762611746788025,0.078195505
5853,62,365568,714,0.587890625,0.2,0.0002,41.193722665309906,7130,339.72814621,-3.821039307117462,976.8,0.081260618660599,0.7991838306188583,0.8763494491577148,1.7786039113998413,0.14883623
5861,62,366080,715,0.3869140625,0.2,0.0002,0.665424657613039,7140,339.72814621,-3.81565545797348,976.8,-0.02430300381965935,0.8782313764095306,0.8710082769393921,0.03480835258960724,0.06363375
5869,62,366592,716,0.5666015625,0.2,0.0002,19.776426017284393,7150,338.38501310999993,-3.801700067520142,976.8,0.10551764611154794,0.9371049851179123,0.8693885207176208,2.855447769165039,0.39505923
5877,62,367104,717,0.3208984375,0.2,0.0002,0.2458330249413848,7160,338.38501310999993,-3.8001128435134888,976.8,-0.007966845785267651,0.9900757446885109,0.8687982559204102,0.008696943521499634,0.03373431
5885,62,367616,718,0.26796875,0.2,0.0002,37.58288488388062,7170,343.70604202000004,-3.7977189779281617,976.8,0.01965137666556984,0.4681318402290344,0.8684748411178589,3.4217734336853027,0.012526159
5893,62,368128,719,0.4853515625,0.2,0.0002,13.938840240240097,7180,343.70604202000004,-3.797566479444504,976.8,0.038751256512477995,0.9537520669400692,0.8684923052787781,1.8054574728012085,0.04446008
5901,62,368640,720,0.2931640625,0.2,0.0002,7.999563992023468,7190,346.0108358299999,-3.797162187099457,976.8,0.007404295424930751,0.9899783357977867,0.8683235049247742,1.8097937107086182,0.018877866
5908,62,369152,721,0.316015625,0.2,0.0002,0.7547023810446263,7200,346.0108358299999,-3.7960934162139894,976.8,-0.002938269544392824,0.9946467070840299,0.8679892420768738,0.14137618243694305,0.03799425
5917,62,369664,722,0.297265625,0.2,0.0002,13.965248680114746,7210,344.20992362,-3.795763462781906,976.8,0.008188138483092189,0.9853225303813815,0.8681262731552124,2.1376709938049316,0.030942174
5924,62,370176,723,0.4146484375,0.2,0.0002,4.524052739143372,7220,344.20992362,-3.796264672279358,976.8,0.017424698290415108,0.9872393179684877,0.8685261011123657,0.5363029837608337,0.055267427
5932,62,370688,724,0.6341796875,0.2,0.0002,10.75873652100563,7230,341.61391875000004,-3.7973436951637267,976.8,0.0314522196771577,0.9800242967903614,0.8689197301864624,1.9993704557418823,0.08892138
5940,62,371200,725,0.30390625,0.2,0.0002,3.0206012174487116,7240,341.61391875000004,-3.797916221618652,976.8,-0.00279627104755491,0.991637428291142,0.868887186050415,0.30244553089141846,0.04804336
5948,62,371712,726,0.441015625,0.2,0.0002,3.9577611654996874,7250,337.71483617999996,-3.7986326038837435,976.8,0.008143795980140566,0.6017563045024872,0.8698767423629761,0.4896203577518463,0.07184683
5955,62,372224,727,0.5505859375,0.2,0.0002,3.1889233708381655,7260,337.71483617999996,-3.802207958698273,976.8,0.007321445632260293,0.9921271931380033,0.8706482648849487,0.5859012007713318,0.06781836
5963,62,372736,728,0.7197265625,0.2,0.0002,14.447810089588165,7270,338.57808803,-3.8044526994228365,982.62,0.07830126723274589,0.9547231607139111,0.8710476756095886,0.7519972920417786,0.44514298
5972,62,373248,729,0.628515625,0.2,0.0002,11.056979259848594,7280,338.57808803,-3.806147813796997,982.62,0.01887539788149297,0.9391285069286823,0.8716721534729004,0.5673896074295044,0.15531383
5980,62,373760,730,0.4359375,0.2,0.0002,3.8454852923750877,7290,334.41683531999996,-3.8097921550273894,982.62,-0.001743224379606545,-0.6151785850524902,0.8717886805534363,0.4183896481990814,0.06259364
5988,62,374272,731,0.3111328125,0.2,0.0002,7.501972669363022,7300,334.41683531999996,-3.806322968006134,982.62,0.011598696536384522,0.9732401203364134,0.8711702227592468,1.2646516561508179,0.03003831
5996,62,374784,732,0.38671875,0.2,0.0002,20.718360161781312,7310,334.38454377,-3.8068291366100313,982.62,0.023161759471986443,0.9420280121266842,0.8715195655822754,3.542663097381592,0.0671048
6004,62,375296,733,0.2564453125,0.2,0.0002,4.331960600614548,7320,334.38454377,-3.807295358181,982.62,-0.00010544741526246071,0.99102130997926,0.8713321685791016,1.0682333707809448,0.032569297
6012,62,375808,734,0.415625,0.2,0.0002,8.829665985703468,7330,336.3109477399999,-3.8072066068649293,982.62,0.029193346155807376,0.9690547324717045,0.8718417882919312,0.7502089142799377,0.0479808
6021,62,376320,735,0.36484375,0.2,0.0002,4.288309928774834,7340,336.3109477399999,-3.8101266801357268,982.62,-0.004999469965696335,0.9812316037714481,0.872901439666748,0.521216869354248,0.06883523
6029,62,376832,736,0.278515625,0.2,0.0002,0.21070599956437946,7350,335.23324290999994,-3.8155030429363253,988.46,-0.025527958362363278,-0.7486987113952637,0.8761023879051208,-0.03239458054304123,0.037017584
6037,62,377344,737,0.4513671875,0.2,0.0002,4.7095308125019075,7360,335.23324290999994,-3.8234237909317015,988.46,0.015273456112481654,0.9854662707075477,0.8772265315055847,0.6982303261756897,0.09889809
6045,62,377856,738,0.626953125,0.2,0.0002,16.838308995962144,7370,337.2072334099999,-3.824916809797287,988.46,0.07580073992721736,0.9042983576655388,0.8777002692222595,1.9027509689331055,0.3203838
6053,62,378368,739,0.442578125,0.2,0.0002,11.241187828779221,7380,337.2072334099999,-3.8262446403503416,988.46,0.018460178677923978,0.9623665511608124,0.8777866363525391,1.4262515306472778,0.06733478
6061,62,378880,740,0.20625,0.2,0.0002,1.1188317239284515,7390,334.88955070999987,-3.824370950460434,988.46,-0.00395595005247742,0.8164814710617065,0.8763732314109802,0.10274319350719452,0.06474793
6070,62,379392,741,0.3951171875,0.2,0.0002,8.622816944122315,7400,334.88955070999987,-3.8213749527931213,988.46,0.03377667744643986,0.9530829079449177,0.8761290311813354,0.9436929821968079,0.03189236
6078,62,379904,742,0.48125,0.2,0.0002,13.733228731155396,7410,336.6755386699999,-3.8211398839950563,988.46,0.018080166168510915,0.9407554306089878,0.8759222030639648,2.997692108154297,0.049606763
6086,62,380416,743,0.37265625,0.2,0.0002,3.286394935846329,7420,336.6755386699999,-3.8216841757297515,988.46,-0.0078040598658844825,0.9831578731536865,0.8769739866256714,0.49531447887420654,0.05133844
6094,62,380928,744,0.3140625,0.2,0.0002,5.113669422268868,7430,334.0517575,-3.8245727479457856,988.46,-0.015575709333643318,0.660182386636734,0.8763800859451294,0.8231403827667236,0.0657118
6102,62,381440,745,0.3978515625,0.2,0.0002,21.60979359149933,7440,334.0517575,-3.8219600439071657,988.46,0.04724713400937617,0.9257227256894112,0.87614506483078,2.499696731567383,0.06488593
6110,62,381952,746,0.4072265625,0.2,0.0002,15.05038977265358,7450,336.7570787699999,-3.822537237405777,988.46,0.04253790196962655,0.8860043212771416,0.876757025718689,1.0062963962554932,0.08792554
6118,62,382464,747,0.3244140625,0.2,0.0002,6.889251080155373,7460,336.7570787699999,-3.824710613489151,988.46,-0.009543654648587108,0.9711297508329153,0.8772791624069214,0.6271095871925354,0.06380522
6127,62,382976,748,0.3568359375,0.2,0.0002,4.494688299298287,7470,333.72434513,-3.8258692920207977,988.46,-0.00807615160010755,0.39357954263687134,0.8773736953735352,1.6425727605819702,0.05113205
6135,62,383488,749,0.5126953125,0.2,0.0002,8.136487501859666,7480,333.72434513,-3.8258493065834047,988.46,0.019191066140774638,0.9396019503474236,0.8770933151245117,1.1047422885894775,0.09577059
6143,62,384000,750,0.3890625,0.2,0.0002,0.6817113339900971,7490,326.84777875000003,-3.824944281578064,988.46,-0.008563423133455216,-1.4880895614624023,0.8766123056411743,0.16982991993427277,0.04546816
6151,62,384512,751,0.663671875,0.2,0.0002,31.60025372505188,7500,326.84777875000003,-3.8239293515682222,988.46,0.15431078346446156,0.8821181729435921,0.8767738342285156,2.4312586784362793,0.21367088
6160,62,385024,752,0.2818359375,0.2,0.0002,0.31766476277261974,7510,328.89009787000003,-3.823671841621399,989.82,-0.00900273525621742,-2.6071126461029053,0.8760504126548767,0.02138213813304901,0.022548042
6168,62,385536,753,0.314453125,0.2,0.0002,8.004021722078324,7520,328.89009787000003,-3.8229414403438566,989.82,0.015130132017657161,0.9779427703469992,0.875961184501648,1.0751926898956299,0.034081314
6177,62,386048,754,0.3244140625,0.2,0.0002,0.08335251361131668,7530,326.77870917,-3.818425917625427,989.82,-0.014473123685456812,-2.3478472232818604,0.8718808889389038,0.004354177974164486,0.047614224
6185,62,386560,755,0.5025390625,0.2,0.0002,18.2818073451519,7540,326.77870917,-3.805281788110733,989.82,0.046659028786234555,0.9510970190167427,0.8701555132865906,2.130281448364258,0.13811012
6193,62,387072,756,0.5771484375,0.2,0.0002,33.40593756437302,7550,334.24492051999994,-3.803415685892105,996.87,0.14313149915542453,0.9255105182528496,0.8697735667228699,5.6606035232543945,0.15162969
6201,62,387584,757,0.3056640625,0.2,0.0002,17.941140639781953,7560,330.36136984999996,-3.8027580261230467,996.87,0.00825112764723599,0.9754420761018991,0.8699540495872498,4.7930803298950195,0.024608586
6209,62,388096,758,0.2939453125,0.2,0.0002,1.887063530832529,7570,330.36136984999996,-3.799974060058594,996.87,-0.02349562509916723,0.9537796415388584,0.8674063086509705,0.2505348026752472,0.06660859
6217,62,388608,759,0.3841796875,0.2,0.0002,15.421334993839263,7580,328.91313183,-3.791155922412872,996.87,0.03065927727147937,0.9803905263543129,0.8662505149841309,3.3661913871765137,0.103411525
6225,62,389120,760,0.259375,0.2,0.0002,0.7186007834970951,7590,328.91313183,-3.7889089047908784,996.87,-9.314967319369316e-05,0.9906878508627415,0.8653935194015503,0.13953980803489685,0.025478458
6233,62,389632,761,0.8806640625,0.2,0.0002,33.71020987033844,7600,330.37831558,-3.786828714609146,996.87,0.21834635911509395,0.4910890460014343,0.8653373122215271,4.5090789794921875,0.9519938
6241,62,390144,762,0.5818359375,0.2,0.0002,11.911736208200455,7610,330.37831558,-3.7876178860664367,996.87,0.017773412389215083,0.9724050164222717,0.8655969500541687,1.009722113609314,0.17190006
6249,62,390656,763,0.622265625,0.2,0.0002,60.05827867984772,7620,324.62364352000003,-3.7882613003253938,996.87,0.0993660671170801,0.9192111790180206,0.8657814860343933,6.837302207946777,0.3656971
6257,62,391168,764,0.7599609375,0.2,0.0002,21.012110598385334,7630,324.62364352000003,-3.7892433226108553,996.87,0.08486224077641964,0.7595786452293396,0.8662155866622925,0.7687155604362488,1.7083453
6265,62,391680,765,0.382421875,0.2,0.0002,1.1782360248267651,7640,321.88769314999996,-3.787759530544281,996.87,-0.021218796796165406,0.6434837877750397,0.8635683059692383,0.13272881507873535,0.06770281
6273,62,392192,766,0.487890625,0.2,0.0002,3.6552056461572646,7650,321.88769314999996,-3.7798671543598177,996.87,0.001800947915762663,0.9710515439510345,0.8622946739196777,0.3637807071208954,0.08036887
6281,62,392704,767,0.4392578125,0.2,0.0002,67.41099228858948,7660,328.62241438000007,-3.778668749332428,996.87,0.055631583905778825,0.2509051561355591,0.8623003363609314,9.801032066345215,0.040976092
6290,62,393216,768,0.39453125,0.2,0.0002,44.19030590057373,7670,328.62241438000007,-3.7789991915225984,996.87,0.038409223593771455,0.8434232473373413,0.8625010251998901,8.700773239135742,0.14534178
6298,62,393728,769,0.5462890625,0.2,0.0002,10.976975408196449,7680,328.53508301,-3.7797352850437163,996.87,0.048404091084375975,0.9486227817833424,0.8628072738647461,0.8658884167671204,0.051848665
6306,62,394240,770,0.3509765625,0.2,0.0002,4.1561949253082275,7690,328.53508301,-3.7813144445419313,996.87,0.0035716357408091424,0.9881471041589975,0.8634662628173828,0.809895932674408,0.02288671
6314,62,394752,771,0.447265625,0.2,0.0002,11.445912724733352,7700,329.33462125,-3.7829939842224123,996.87,0.039109927811659874,0.9755366332828999,0.8633634448051453,0.9554417133331299,0.04309053
6323,62,395264,772,0.5755859375,0.2,0.0002,26.532692354917526,7710,329.33462125,-3.7814715445041656,996.87,0.04390418885741383,0.9412520043551922,0.8630511164665222,1.999337077140808,0.18131284
6331,62,395776,773,0.5701171875,0.2,0.0002,23.366707277297973,7720,328.55197091,-3.7819783329963683,996.87,0.03477545171044767,0.9161460995674133,0.8635673522949219,1.3971076011657715,0.41685894
6339,62,396288,774,0.396875,0.2,0.0002,6.753956526517868,7730,328.55197091,-3.7840377032756805,996.87,0.010461377701722086,0.992197091691196,0.8639676570892334,1.582284688949585,0.05632379
6347,62,396800,775,0.5419921875,0.2,0.0002,19.384100091457366,7740,324.61811337,-3.785400480031967,996.87,0.02383677111938596,0.942132256925106,0.8644582629203796,4.401373386383057,0.14285737
6355,62,397312,776,0.4212890625,0.2,0.0002,10.863411137461663,7750,324.61811337,-3.7861803114414214,996.87,-0.0014993446646258235,0.956415306776762,0.8646116256713867,0.9800274968147278,0.07372125
6363,62,397824,777,0.3462890625,0.2,0.0002,0.786930525302887,7760,322.77374269999996,-3.788079911470413,996.87,-0.01751416465267539,0.9046796709299088,0.8656818270683289,0.02627382054924965,0.051548045
